inventory_id,product_id,warehouse_id,snapshot_date,quantity_on_hand,reorder_level,is_below_reorder
INV-P0316-WH-EAST-20230526,P0316,WH-EAST,2023-05-26,332,40,False
INV-P0438-WH-WEST-20220501,P0438,WH-WEST,2022-05-01,680,135,False
INV-P0419-WH-SOUTH-20220928,P0419,WH-SOUTH,2022-09-28,644,67,False
INV-P0475-WH-CENTRAL-20231023,P0475,WH-CENTRAL,2023-10-23,783,49,False
INV-P0178-WH-NORTH-20230126,P0178,WH-NORTH,2023-01-26,711,134,False
INV-P0003-WH-WEST-20231222,P0003,WH-WEST,2023-12-22,879,31,False
INV-P0369-WH-NORTH-20230426,P0369,WH-NORTH,2023-04-26,1374,133,False
INV-P0035-WH-SOUTH-20220302,P0035,WH-SOUTH,2022-03-02,0,76,True
INV-P0329-WH-SOUTH-20220302,P0329,WH-SOUTH,2022-03-02,0,42,True
INV-P0041-WH-CENTRAL-20230923,P0041,WH-CENTRAL,2023-09-23,1034,136,False
INV-P0049-WH-NORTH-20230526,P0049,WH-NORTH,2023-05-26,1044,33,False
INV-P0342-WH-WEST-20220302,P0342,WH-WEST,2022-03-02,679,139,False
INV-P0138-WH-WEST-20220131,P0138,WH-WEST,2022-01-31,374,53,False
INV-P0176-WH-SOUTH-20230126,P0176,WH-SOUTH,2023-01-26,337,90,False
INV-P0009-WH-SOUTH-20220928,P0009,WH-SOUTH,2022-09-28,575,140,False
INV-P0002-WH-CENTRAL-20220829,P0002,WH-CENTRAL,2022-08-29,1049,89,False
INV-P0220-WH-SOUTH-20220131,P0220,WH-SOUTH,2022-01-31,690,146,False
INV-P0287-WH-WEST-20230225,P0287,WH-WEST,2023-02-25,741,64,False
INV-P0087-WH-EAST-20231122,P0087,WH-EAST,2023-11-22,1457,92,False
INV-P0241-WH-EAST-20220302,P0241,WH-EAST,2022-03-02,1011,49,False
INV-P0193-WH-WEST-20220131,P0193,WH-WEST,2022-01-31,146,111,False
INV-P0475-WH-CENTRAL-20230625,P0475,WH-CENTRAL,2023-06-25,475,49,False
INV-P0305-WH-WEST-20230526,P0305,WH-WEST,2023-05-26,460,23,False
INV-P0005-WH-WEST-20220501,P0005,WH-WEST,2022-05-01,502,82,False
INV-P0343-WH-EAST-20231023,P0343,WH-EAST,2023-10-23,291,146,False
INV-P0224-WH-WEST-20230923,P0224,WH-WEST,2023-09-23,1698,62,False
INV-P0436-WH-WEST-20230725,P0436,WH-WEST,2023-07-25,872,127,False
INV-P0269-WH-WEST-20221227,P0269,WH-WEST,2022-12-27,1063,85,False
INV-P0011-WH-WEST-20220630,P0011,WH-WEST,2022-06-30,789,148,False
INV-P0265-WH-NORTH-20230625,P0265,WH-NORTH,2023-06-25,1498,28,False
INV-P0461-WH-EAST-20221028,P0461,WH-EAST,2022-10-28,608,95,False
INV-P0479-WH-SOUTH-20231122,P0479,WH-SOUTH,2023-11-22,1220,144,False
INV-P0035-WH-SOUTH-20230625,P0035,WH-SOUTH,2023-06-25,463,76,False
INV-P0121-WH-EAST-20220630,P0121,WH-EAST,2022-06-30,120,26,False
INV-P0203-WH-SOUTH-20231023,P0203,WH-SOUTH,2023-10-23,864,61,False
INV-P0348-WH-SOUTH-20221227,P0348,WH-SOUTH,2022-12-27,199,86,False
INV-P0118-WH-NORTH-20230725,P0118,WH-NORTH,2023-07-25,449,48,False
INV-P0417-WH-NORTH-20220630,P0417,WH-NORTH,2022-06-30,485,72,False
INV-P0089-WH-SOUTH-20220928,P0089,WH-SOUTH,2022-09-28,687,46,False
INV-P0006-WH-NORTH-20220531,P0006,WH-NORTH,2022-05-31,681,109,False
INV-P0427-WH-SOUTH-20220401,P0427,WH-SOUTH,2022-04-01,404,49,False
INV-P0449-WH-CENTRAL-20231122,P0449,WH-CENTRAL,2023-11-22,576,64,False
INV-P0103-WH-WEST-20220531,P0103,WH-WEST,2022-05-31,630,117,False
INV-P0041-WH-SOUTH-20230526,P0041,WH-SOUTH,2023-05-26,1130,126,False
INV-P0412-WH-SOUTH-20230923,P0412,WH-SOUTH,2023-09-23,847,150,False
INV-P0348-WH-NORTH-20230923,P0348,WH-NORTH,2023-09-23,1154,126,False
INV-P0130-WH-SOUTH-20230923,P0130,WH-SOUTH,2023-09-23,927,146,False
INV-P0334-WH-NORTH-20231023,P0334,WH-NORTH,2023-10-23,399,109,False
INV-P0412-WH-NORTH-20220302,P0412,WH-NORTH,2022-03-02,401,68,False
INV-P0274-WH-EAST-20221127,P0274,WH-EAST,2022-11-27,172,120,False
INV-P0455-WH-NORTH-20230725,P0455,WH-NORTH,2023-07-25,1243,30,False
INV-P0076-WH-NORTH-20220401,P0076,WH-NORTH,2022-04-01,950,124,False
INV-P0413-WH-NORTH-20230625,P0413,WH-NORTH,2023-06-25,1107,34,False
INV-P0120-WH-CENTRAL-20220630,P0120,WH-CENTRAL,2022-06-30,752,113,False
INV-P0402-WH-SOUTH-20230725,P0402,WH-SOUTH,2023-07-25,1313,42,False
INV-P0051-WH-CENTRAL-20230526,P0051,WH-CENTRAL,2023-05-26,458,35,False
INV-P0123-WH-SOUTH-20230426,P0123,WH-SOUTH,2023-04-26,507,91,False
INV-P0334-WH-SOUTH-20220928,P0334,WH-SOUTH,2022-09-28,1281,95,False
INV-P0289-WH-NORTH-20231023,P0289,WH-NORTH,2023-10-23,692,40,False
INV-P0246-WH-EAST-20221227,P0246,WH-EAST,2022-12-27,357,126,False
INV-P0068-WH-SOUTH-20221028,P0068,WH-SOUTH,2022-10-28,934,74,False
INV-P0057-WH-NORTH-20220401,P0057,WH-NORTH,2022-04-01,977,103,False
INV-P0449-WH-NORTH-20230824,P0449,WH-NORTH,2023-08-24,680,103,False
INV-P0312-WH-EAST-20231222,P0312,WH-EAST,2023-12-22,1270,108,False
INV-P0042-WH-SOUTH-20231023,P0042,WH-SOUTH,2023-10-23,181,107,False
INV-P0108-WH-CENTRAL-20231023,P0108,WH-CENTRAL,2023-10-23,552,96,False
INV-P0167-WH-SOUTH-20220302,P0167,WH-SOUTH,2022-03-02,501,26,False
INV-P0146-WH-NORTH-20230725,P0146,WH-NORTH,2023-07-25,718,107,False
INV-P0306-WH-WEST-20220101,P0306,WH-WEST,2022-01-01,155,24,False
INV-P0299-WH-SOUTH-20220630,P0299,WH-SOUTH,2022-06-30,252,82,False
INV-P0465-WH-NORTH-20220501,P0465,WH-NORTH,2022-05-01,557,22,False
INV-P0338-WH-CENTRAL-20220730,P0338,WH-CENTRAL,2022-07-30,1015,87,False
INV-P0443-WH-WEST-20220630,P0443,WH-WEST,2022-06-30,644,145,False
INV-P0150-WH-SOUTH-20230426,P0150,WH-SOUTH,2023-04-26,766,90,False
INV-P0153-WH-CENTRAL-20221028,P0153,WH-CENTRAL,2022-10-28,1093,81,False
INV-P0232-WH-WEST-20220730,P0232,WH-WEST,2022-07-30,400,39,False
INV-P0044-WH-NORTH-20220730,P0044,WH-NORTH,2022-07-30,1044,83,False
INV-P0087-WH-EAST-20231023,P0087,WH-EAST,2023-10-23,1371,92,False
INV-P0113-WH-EAST-20221127,P0113,WH-EAST,2022-11-27,750,41,False
INV-P0425-WH-CENTRAL-20220131,P0425,WH-CENTRAL,2022-01-31,857,65,False
INV-P0425-WH-WEST-20230126,P0425,WH-WEST,2023-01-26,814,112,False
INV-P0400-WH-WEST-20220730,P0400,WH-WEST,2022-07-30,112,50,False
INV-P0194-WH-WEST-20220302,P0194,WH-WEST,2022-03-02,325,89,False
INV-P0330-WH-WEST-20230824,P0330,WH-WEST,2023-08-24,1317,93,False
INV-P0045-WH-SOUTH-20230824,P0045,WH-SOUTH,2023-08-24,1173,49,False
INV-P0022-WH-NORTH-20221028,P0022,WH-NORTH,2022-10-28,589,56,False
INV-P0243-WH-WEST-20220928,P0243,WH-WEST,2022-09-28,1250,116,False
INV-P0169-WH-CENTRAL-20220101,P0169,WH-CENTRAL,2022-01-01,638,146,False
INV-P0333-WH-CENTRAL-20221127,P0333,WH-CENTRAL,2022-11-27,930,46,False
INV-P0270-WH-SOUTH-20230725,P0270,WH-SOUTH,2023-07-25,969,40,False
INV-P0472-WH-WEST-20230923,P0472,WH-WEST,2023-09-23,625,73,False
INV-P0212-WH-EAST-20231122,P0212,WH-EAST,2023-11-22,1416,108,False
INV-P0218-WH-NORTH-20230625,P0218,WH-NORTH,2023-06-25,347,70,False
INV-P0356-WH-CENTRAL-20220531,P0356,WH-CENTRAL,2022-05-31,801,106,False
INV-P0148-WH-SOUTH-20230327,P0148,WH-SOUTH,2023-03-27,860,41,False
INV-P0384-WH-WEST-20231023,P0384,WH-WEST,2023-10-23,1531,97,False
INV-P0320-WH-CENTRAL-20220730,P0320,WH-CENTRAL,2022-07-30,901,93,False
INV-P0345-WH-EAST-20231122,P0345,WH-EAST,2023-11-22,1645,75,False
INV-P0034-WH-WEST-20231023,P0034,WH-WEST,2023-10-23,918,73,False
INV-P0323-WH-CENTRAL-20230526,P0323,WH-CENTRAL,2023-05-26,1044,89,False
INV-P0126-WH-SOUTH-20230725,P0126,WH-SOUTH,2023-07-25,676,73,False
INV-P0042-WH-SOUTH-20230824,P0042,WH-SOUTH,2023-08-24,58,107,True
INV-P0109-WH-EAST-20220401,P0109,WH-EAST,2022-04-01,596,112,False
INV-P0061-WH-SOUTH-20220101,P0061,WH-SOUTH,2022-01-01,1001,88,False
INV-P0215-WH-EAST-20221227,P0215,WH-EAST,2022-12-27,428,86,False
INV-P0075-WH-NORTH-20220401,P0075,WH-NORTH,2022-04-01,917,25,False
INV-P0087-WH-CENTRAL-20230824,P0087,WH-CENTRAL,2023-08-24,720,75,False
INV-P0111-WH-CENTRAL-20230625,P0111,WH-CENTRAL,2023-06-25,444,120,False
INV-P0183-WH-WEST-20220131,P0183,WH-WEST,2022-01-31,985,64,False
INV-P0096-WH-NORTH-20230625,P0096,WH-NORTH,2023-06-25,1149,89,False
INV-P0187-WH-SOUTH-20230625,P0187,WH-SOUTH,2023-06-25,1128,94,False
INV-P0268-WH-SOUTH-20220501,P0268,WH-SOUTH,2022-05-01,775,131,False
INV-P0387-WH-CENTRAL-20230824,P0387,WH-CENTRAL,2023-08-24,1351,29,False
INV-P0007-WH-WEST-20220302,P0007,WH-WEST,2022-03-02,808,73,False
INV-P0184-WH-NORTH-20220302,P0184,WH-NORTH,2022-03-02,1027,105,False
INV-P0375-WH-SOUTH-20220501,P0375,WH-SOUTH,2022-05-01,388,49,False
INV-P0203-WH-CENTRAL-20220401,P0203,WH-CENTRAL,2022-04-01,779,113,False
INV-P0138-WH-CENTRAL-20231222,P0138,WH-CENTRAL,2023-12-22,991,126,False
INV-P0212-WH-EAST-20220928,P0212,WH-EAST,2022-09-28,704,108,False
INV-P0383-WH-NORTH-20230526,P0383,WH-NORTH,2023-05-26,994,52,False
INV-P0307-WH-SOUTH-20220531,P0307,WH-SOUTH,2022-05-31,603,96,False
INV-P0150-WH-SOUTH-20230824,P0150,WH-SOUTH,2023-08-24,735,90,False
INV-P0250-WH-SOUTH-20220501,P0250,WH-SOUTH,2022-05-01,277,60,False
INV-P0268-WH-NORTH-20230526,P0268,WH-NORTH,2023-05-26,902,21,False
INV-P0012-WH-NORTH-20230923,P0012,WH-NORTH,2023-09-23,847,142,False
INV-P0456-WH-CENTRAL-20220401,P0456,WH-CENTRAL,2022-04-01,245,147,False
INV-P0068-WH-SOUTH-20220302,P0068,WH-SOUTH,2022-03-02,710,74,False
INV-P0480-WH-NORTH-20230225,P0480,WH-NORTH,2023-02-25,790,137,False
INV-P0170-WH-EAST-20230327,P0170,WH-EAST,2023-03-27,614,133,False
INV-P0071-WH-CENTRAL-20230725,P0071,WH-CENTRAL,2023-07-25,556,34,False
INV-P0448-WH-EAST-20220101,P0448,WH-EAST,2022-01-01,886,95,False
INV-P0200-WH-NORTH-20220401,P0200,WH-NORTH,2022-04-01,587,137,False
INV-P0353-WH-CENTRAL-20220501,P0353,WH-CENTRAL,2022-05-01,312,62,False
INV-P0402-WH-WEST-20220531,P0402,WH-WEST,2022-05-31,928,79,False
INV-P0176-WH-NORTH-20220302,P0176,WH-NORTH,2022-03-02,6,57,True
INV-P0447-WH-SOUTH-20231122,P0447,WH-SOUTH,2023-11-22,909,30,False
INV-P0033-WH-CENTRAL-20221028,P0033,WH-CENTRAL,2022-10-28,88,85,False
INV-P0266-WH-EAST-20221127,P0266,WH-EAST,2022-11-27,976,103,False
INV-P0026-WH-SOUTH-20220131,P0026,WH-SOUTH,2022-01-31,389,41,False
INV-P0187-WH-NORTH-20220101,P0187,WH-NORTH,2022-01-01,783,74,False
INV-P0130-WH-NORTH-20220101,P0130,WH-NORTH,2022-01-01,109,124,True
INV-P0452-WH-EAST-20221127,P0452,WH-EAST,2022-11-27,937,67,False
INV-P0150-WH-SOUTH-20231222,P0150,WH-SOUTH,2023-12-22,996,90,False
INV-P0423-WH-CENTRAL-20230923,P0423,WH-CENTRAL,2023-09-23,1477,22,False
INV-P0203-WH-SOUTH-20220630,P0203,WH-SOUTH,2022-06-30,814,61,False
INV-P0263-WH-CENTRAL-20230327,P0263,WH-CENTRAL,2023-03-27,697,92,False
INV-P0071-WH-NORTH-20230126,P0071,WH-NORTH,2023-01-26,577,101,False
INV-P0198-WH-CENTRAL-20230126,P0198,WH-CENTRAL,2023-01-26,859,145,False
INV-P0477-WH-SOUTH-20220630,P0477,WH-SOUTH,2022-06-30,814,88,False
INV-P0381-WH-WEST-20220131,P0381,WH-WEST,2022-01-31,622,79,False
INV-P0201-WH-EAST-20221227,P0201,WH-EAST,2022-12-27,997,92,False
INV-P0157-WH-WEST-20231023,P0157,WH-WEST,2023-10-23,828,44,False
INV-P0301-WH-NORTH-20231222,P0301,WH-NORTH,2023-12-22,546,102,False
INV-P0375-WH-CENTRAL-20230225,P0375,WH-CENTRAL,2023-02-25,666,133,False
INV-P0473-WH-NORTH-20220630,P0473,WH-NORTH,2022-06-30,191,56,False
INV-P0286-WH-WEST-20231122,P0286,WH-WEST,2023-11-22,1181,145,False
INV-P0253-WH-CENTRAL-20230824,P0253,WH-CENTRAL,2023-08-24,1138,88,False
INV-P0231-WH-WEST-20220501,P0231,WH-WEST,2022-05-01,324,144,False
INV-P0459-WH-NORTH-20220101,P0459,WH-NORTH,2022-01-01,366,127,False
INV-P0472-WH-WEST-20231222,P0472,WH-WEST,2023-12-22,662,73,False
INV-P0411-WH-WEST-20220630,P0411,WH-WEST,2022-06-30,752,147,False
INV-P0079-WH-WEST-20220131,P0079,WH-WEST,2022-01-31,542,134,False
INV-P0301-WH-NORTH-20230327,P0301,WH-NORTH,2023-03-27,488,102,False
INV-P0197-WH-EAST-20230625,P0197,WH-EAST,2023-06-25,843,126,False
INV-P0291-WH-NORTH-20220302,P0291,WH-NORTH,2022-03-02,178,82,False
INV-P0353-WH-SOUTH-20220131,P0353,WH-SOUTH,2022-01-31,600,130,False
INV-P0198-WH-SOUTH-20220131,P0198,WH-SOUTH,2022-01-31,666,55,False
INV-P0215-WH-SOUTH-20230923,P0215,WH-SOUTH,2023-09-23,1010,56,False
INV-P0025-WH-SOUTH-20220630,P0025,WH-SOUTH,2022-06-30,224,136,False
INV-P0430-WH-NORTH-20230426,P0430,WH-NORTH,2023-04-26,696,77,False
INV-P0358-WH-NORTH-20220928,P0358,WH-NORTH,2022-09-28,745,21,False
INV-P0084-WH-NORTH-20230327,P0084,WH-NORTH,2023-03-27,459,29,False
INV-P0001-WH-CENTRAL-20230426,P0001,WH-CENTRAL,2023-04-26,1238,53,False
INV-P0043-WH-CENTRAL-20220630,P0043,WH-CENTRAL,2022-06-30,614,61,False
INV-P0206-WH-SOUTH-20221028,P0206,WH-SOUTH,2022-10-28,1078,83,False
INV-P0317-WH-SOUTH-20231122,P0317,WH-SOUTH,2023-11-22,804,98,False
INV-P0044-WH-SOUTH-20220531,P0044,WH-SOUTH,2022-05-31,928,91,False
INV-P0096-WH-CENTRAL-20221227,P0096,WH-CENTRAL,2022-12-27,942,74,False
INV-P0353-WH-CENTRAL-20220531,P0353,WH-CENTRAL,2022-05-31,251,62,False
INV-P0371-WH-NORTH-20220501,P0371,WH-NORTH,2022-05-01,958,135,False
INV-P0365-WH-NORTH-20220730,P0365,WH-NORTH,2022-07-30,552,77,False
INV-P0356-WH-SOUTH-20220829,P0356,WH-SOUTH,2022-08-29,1307,123,False
INV-P0115-WH-EAST-20230526,P0115,WH-EAST,2023-05-26,1101,46,False
INV-P0159-WH-CENTRAL-20230426,P0159,WH-CENTRAL,2023-04-26,1097,130,False
INV-P0457-WH-NORTH-20230126,P0457,WH-NORTH,2023-01-26,698,143,False
INV-P0425-WH-NORTH-20230625,P0425,WH-NORTH,2023-06-25,1554,129,False
INV-P0160-WH-SOUTH-20220501,P0160,WH-SOUTH,2022-05-01,811,31,False
INV-P0275-WH-CENTRAL-20220531,P0275,WH-CENTRAL,2022-05-31,197,134,False
INV-P0420-WH-EAST-20231023,P0420,WH-EAST,2023-10-23,1231,57,False
INV-P0279-WH-WEST-20220928,P0279,WH-WEST,2022-09-28,782,141,False
INV-P0137-WH-SOUTH-20230225,P0137,WH-SOUTH,2023-02-25,534,21,False
INV-P0030-WH-CENTRAL-20230225,P0030,WH-CENTRAL,2023-02-25,632,73,False
INV-P0187-WH-EAST-20220928,P0187,WH-EAST,2022-09-28,1451,40,False
INV-P0055-WH-WEST-20220730,P0055,WH-WEST,2022-07-30,7,26,True
INV-P0113-WH-NORTH-20220131,P0113,WH-NORTH,2022-01-31,508,87,False
INV-P0045-WH-EAST-20230625,P0045,WH-EAST,2023-06-25,783,106,False
INV-P0173-WH-NORTH-20220302,P0173,WH-NORTH,2022-03-02,910,60,False
INV-P0262-WH-CENTRAL-20220730,P0262,WH-CENTRAL,2022-07-30,394,104,False
INV-P0308-WH-CENTRAL-20220829,P0308,WH-CENTRAL,2022-08-29,630,126,False
INV-P0115-WH-SOUTH-20230824,P0115,WH-SOUTH,2023-08-24,453,78,False
INV-P0116-WH-SOUTH-20220131,P0116,WH-SOUTH,2022-01-31,955,132,False
INV-P0149-WH-WEST-20220101,P0149,WH-WEST,2022-01-01,353,33,False
INV-P0259-WH-WEST-20220101,P0259,WH-WEST,2022-01-01,46,30,False
INV-P0241-WH-CENTRAL-20230225,P0241,WH-CENTRAL,2023-02-25,394,82,False
INV-P0171-WH-WEST-20220829,P0171,WH-WEST,2022-08-29,345,63,False
INV-P0320-WH-SOUTH-20220630,P0320,WH-SOUTH,2022-06-30,692,130,False
INV-P0083-WH-NORTH-20230426,P0083,WH-NORTH,2023-04-26,1529,141,False
INV-P0285-WH-SOUTH-20230725,P0285,WH-SOUTH,2023-07-25,416,62,False
INV-P0297-WH-SOUTH-20220131,P0297,WH-SOUTH,2022-01-31,630,141,False
INV-P0384-WH-NORTH-20230327,P0384,WH-NORTH,2023-03-27,85,124,True
INV-P0394-WH-WEST-20230526,P0394,WH-WEST,2023-05-26,984,120,False
INV-P0277-WH-CENTRAL-20221227,P0277,WH-CENTRAL,2022-12-27,1209,44,False
INV-P0156-WH-CENTRAL-20220401,P0156,WH-CENTRAL,2022-04-01,287,72,False
INV-P0294-WH-WEST-20230426,P0294,WH-WEST,2023-04-26,660,131,False
INV-P0263-WH-NORTH-20220630,P0263,WH-NORTH,2022-06-30,1042,37,False
INV-P0238-WH-WEST-20220302,P0238,WH-WEST,2022-03-02,281,113,False
INV-P0410-WH-NORTH-20220928,P0410,WH-NORTH,2022-09-28,630,41,False
INV-P0004-WH-EAST-20231023,P0004,WH-EAST,2023-10-23,534,33,False
INV-P0214-WH-SOUTH-20230625,P0214,WH-SOUTH,2023-06-25,442,139,False
INV-P0048-WH-SOUTH-20220730,P0048,WH-SOUTH,2022-07-30,536,47,False
INV-P0327-WH-EAST-20221028,P0327,WH-EAST,2022-10-28,1004,32,False
INV-P0006-WH-EAST-20221127,P0006,WH-EAST,2022-11-27,591,147,False
INV-P0203-WH-EAST-20220101,P0203,WH-EAST,2022-01-01,182,128,False
INV-P0453-WH-CENTRAL-20220928,P0453,WH-CENTRAL,2022-09-28,784,113,False
INV-P0030-WH-NORTH-20231023,P0030,WH-NORTH,2023-10-23,1297,126,False
INV-P0167-WH-EAST-20230126,P0167,WH-EAST,2023-01-26,891,133,False
INV-P0218-WH-CENTRAL-20230725,P0218,WH-CENTRAL,2023-07-25,112,84,False
INV-P0370-WH-NORTH-20221028,P0370,WH-NORTH,2022-10-28,637,78,False
INV-P0478-WH-EAST-20220630,P0478,WH-EAST,2022-06-30,263,136,False
INV-P0411-WH-NORTH-20220401,P0411,WH-NORTH,2022-04-01,360,107,False
INV-P0292-WH-NORTH-20230126,P0292,WH-NORTH,2023-01-26,474,86,False
INV-P0265-WH-CENTRAL-20220531,P0265,WH-CENTRAL,2022-05-31,615,138,False
INV-P0338-WH-WEST-20220401,P0338,WH-WEST,2022-04-01,254,51,False
INV-P0275-WH-WEST-20230824,P0275,WH-WEST,2023-08-24,1208,80,False
INV-P0366-WH-WEST-20230923,P0366,WH-WEST,2023-09-23,1717,25,False
INV-P0048-WH-CENTRAL-20230725,P0048,WH-CENTRAL,2023-07-25,562,35,False
INV-P0138-WH-WEST-20220401,P0138,WH-WEST,2022-04-01,378,53,False
INV-P0382-WH-EAST-20230725,P0382,WH-EAST,2023-07-25,789,52,False
INV-P0457-WH-EAST-20230625,P0457,WH-EAST,2023-06-25,1059,142,False
INV-P0076-WH-SOUTH-20230824,P0076,WH-SOUTH,2023-08-24,1338,57,False
INV-P0284-WH-SOUTH-20230526,P0284,WH-SOUTH,2023-05-26,973,82,False
INV-P0462-WH-NORTH-20220928,P0462,WH-NORTH,2022-09-28,962,56,False
INV-P0081-WH-WEST-20220302,P0081,WH-WEST,2022-03-02,674,42,False
INV-P0472-WH-SOUTH-20220730,P0472,WH-SOUTH,2022-07-30,1024,124,False
INV-P0176-WH-CENTRAL-20231122,P0176,WH-CENTRAL,2023-11-22,921,61,False
INV-P0154-WH-NORTH-20220531,P0154,WH-NORTH,2022-05-31,480,67,False
INV-P0266-WH-CENTRAL-20221227,P0266,WH-CENTRAL,2022-12-27,214,118,False
INV-P0213-WH-WEST-20230725,P0213,WH-WEST,2023-07-25,659,68,False
INV-P0007-WH-CENTRAL-20220531,P0007,WH-CENTRAL,2022-05-31,956,23,False
INV-P0308-WH-WEST-20220401,P0308,WH-WEST,2022-04-01,646,142,False
INV-P0024-WH-WEST-20220302,P0024,WH-WEST,2022-03-02,913,51,False
INV-P0139-WH-SOUTH-20221127,P0139,WH-SOUTH,2022-11-27,483,41,False
INV-P0163-WH-NORTH-20220501,P0163,WH-NORTH,2022-05-01,473,38,False
INV-P0158-WH-WEST-20231222,P0158,WH-WEST,2023-12-22,1640,32,False
INV-P0444-WH-CENTRAL-20221028,P0444,WH-CENTRAL,2022-10-28,271,50,False
INV-P0212-WH-NORTH-20230126,P0212,WH-NORTH,2023-01-26,687,115,False
INV-P0223-WH-CENTRAL-20230923,P0223,WH-CENTRAL,2023-09-23,227,89,False
INV-P0239-WH-SOUTH-20220131,P0239,WH-SOUTH,2022-01-31,912,36,False
INV-P0415-WH-CENTRAL-20230426,P0415,WH-CENTRAL,2023-04-26,1248,88,False
INV-P0218-WH-EAST-20220302,P0218,WH-EAST,2022-03-02,444,124,False
INV-P0018-WH-EAST-20230824,P0018,WH-EAST,2023-08-24,691,126,False
INV-P0164-WH-NORTH-20230426,P0164,WH-NORTH,2023-04-26,929,112,False
INV-P0371-WH-SOUTH-20231222,P0371,WH-SOUTH,2023-12-22,985,73,False
INV-P0372-WH-SOUTH-20220829,P0372,WH-SOUTH,2022-08-29,899,79,False
INV-P0134-WH-EAST-20220101,P0134,WH-EAST,2022-01-01,47,148,True
INV-P0341-WH-SOUTH-20230526,P0341,WH-SOUTH,2023-05-26,354,136,False
INV-P0070-WH-NORTH-20231222,P0070,WH-NORTH,2023-12-22,1286,67,False
INV-P0055-WH-WEST-20231023,P0055,WH-WEST,2023-10-23,349,26,False
INV-P0045-WH-NORTH-20220501,P0045,WH-NORTH,2022-05-01,369,27,False
INV-P0400-WH-WEST-20221227,P0400,WH-WEST,2022-12-27,192,50,False
INV-P0300-WH-CENTRAL-20230327,P0300,WH-CENTRAL,2023-03-27,1172,29,False
INV-P0226-WH-WEST-20220101,P0226,WH-WEST,2022-01-01,278,112,False
INV-P0325-WH-CENTRAL-20230625,P0325,WH-CENTRAL,2023-06-25,1214,137,False
INV-P0320-WH-NORTH-20230625,P0320,WH-NORTH,2023-06-25,940,114,False
INV-P0350-WH-SOUTH-20230526,P0350,WH-SOUTH,2023-05-26,640,142,False
INV-P0139-WH-WEST-20230824,P0139,WH-WEST,2023-08-24,1348,26,False
INV-P0466-WH-WEST-20230327,P0466,WH-WEST,2023-03-27,676,61,False
INV-P0426-WH-NORTH-20220401,P0426,WH-NORTH,2022-04-01,947,69,False
INV-P0283-WH-NORTH-20220131,P0283,WH-NORTH,2022-01-31,192,87,False
INV-P0447-WH-EAST-20221227,P0447,WH-EAST,2022-12-27,638,118,False
INV-P0424-WH-WEST-20221227,P0424,WH-WEST,2022-12-27,661,141,False
INV-P0380-WH-SOUTH-20220501,P0380,WH-SOUTH,2022-05-01,219,71,False
INV-P0162-WH-EAST-20231122,P0162,WH-EAST,2023-11-22,802,81,False
INV-P0014-WH-NORTH-20220630,P0014,WH-NORTH,2022-06-30,517,127,False
INV-P0169-WH-EAST-20231122,P0169,WH-EAST,2023-11-22,1091,65,False
INV-P0181-WH-EAST-20230923,P0181,WH-EAST,2023-09-23,1644,96,False
INV-P0211-WH-EAST-20231023,P0211,WH-EAST,2023-10-23,682,69,False
INV-P0281-WH-CENTRAL-20230426,P0281,WH-CENTRAL,2023-04-26,711,33,False
INV-P0021-WH-NORTH-20221028,P0021,WH-NORTH,2022-10-28,514,64,False
INV-P0007-WH-WEST-20230225,P0007,WH-WEST,2023-02-25,742,73,False
INV-P0425-WH-NORTH-20231122,P0425,WH-NORTH,2023-11-22,1795,129,False
INV-P0301-WH-NORTH-20220630,P0301,WH-NORTH,2022-06-30,395,102,False
INV-P0321-WH-CENTRAL-20220630,P0321,WH-CENTRAL,2022-06-30,228,44,False
INV-P0291-WH-SOUTH-20230923,P0291,WH-SOUTH,2023-09-23,1563,131,False
INV-P0055-WH-NORTH-20230126,P0055,WH-NORTH,2023-01-26,872,65,False
INV-P0271-WH-WEST-20230923,P0271,WH-WEST,2023-09-23,1014,93,False
INV-P0298-WH-CENTRAL-20230625,P0298,WH-CENTRAL,2023-06-25,616,82,False
INV-P0182-WH-NORTH-20230526,P0182,WH-NORTH,2023-05-26,669,70,False
INV-P0137-WH-NORTH-20230526,P0137,WH-NORTH,2023-05-26,852,102,False
INV-P0471-WH-EAST-20230725,P0471,WH-EAST,2023-07-25,1243,122,False
INV-P0421-WH-NORTH-20230426,P0421,WH-NORTH,2023-04-26,1294,81,False
INV-P0091-WH-WEST-20230625,P0091,WH-WEST,2023-06-25,1580,107,False
INV-P0225-WH-EAST-20220302,P0225,WH-EAST,2022-03-02,826,129,False
INV-P0143-WH-CENTRAL-20220501,P0143,WH-CENTRAL,2022-05-01,980,121,False
INV-P0363-WH-NORTH-20220928,P0363,WH-NORTH,2022-09-28,755,31,False
INV-P0439-WH-CENTRAL-20230426,P0439,WH-CENTRAL,2023-04-26,1312,103,False
INV-P0160-WH-EAST-20231122,P0160,WH-EAST,2023-11-22,1213,42,False
INV-P0372-WH-SOUTH-20230824,P0372,WH-SOUTH,2023-08-24,1314,79,False
INV-P0205-WH-SOUTH-20220401,P0205,WH-SOUTH,2022-04-01,764,133,False
INV-P0460-WH-WEST-20221127,P0460,WH-WEST,2022-11-27,1050,43,False
INV-P0084-WH-NORTH-20230126,P0084,WH-NORTH,2023-01-26,468,29,False
